date,entity_id,store_number,store_name,brand_id,brand_name,district_id,region,affiliate_id,currency,store_status,comp_eligible,plan_grain,net_sales_local,net_sales_usd,gross_sales_usd,discounts_usd,returns_usd,comp_pct,plan_usd,plan_attainment,transactions,units,ast_usd,aus_usd,upt,upt_vs_ly,ast_vs_ly,aus_vs_ly,traffic,conversion,new_customers,new_customer_sales_usd,omni_penetration
2026-07-14,LB-001,101,Lumiere Beacon Court,LUM,Lumière,NE-1,Northeast,US,USD,Open,Y,DAY,5739.37,5739.37,6731.84,672.65,319.82,-0.076619,6042.9,0.949771,65,171,88.298,33.563567,2.630769,-0.050753,-0.005589,0.047579,290,0.224138,10,750.53,0.059639
2026-07-14,LB-002,102,Lumiere Harborlight Galleria,LUM,Lumière,NE-1,Northeast,US,USD,Open,Y,DAY,5186.97,5186.97,6189.65,699.6,303.08,0.192714,4781.2,1.084868,82,263,63.255732,19.722319,3.207317,0.2047,0.119988,-0.070318,438,0.187215,14,752.74,0.157437
2026-07-14,LB-003,103,Lumiere Chestnut Row,ATN,Atelier Noir,NE-1,Northeast,US,USD,Open,Y,WEEK,7075.48,7075.48,8169.44,724.81,369.15,-0.072256,0,,137,443,51.645839,15.971738,3.233577,-0.009717,-0.004537,0.005231,619,0.221325,24,1053.58,0.103387
2026-07-14,LB-004,104,Lumiere Empire Crossing,LUM,Lumière,NE-2,Northeast,US,USD,Open,Y,DAY,3544.65,3544.65,4216.7,466.85,205.2,-0.021277,3470.79,1.02128,53,129,66.880189,27.477907,2.433962,-0.015677,0.015656,0.031832,260,0.203846,9,511.63,0.070684
2026-07-14,LB-005,105,Lumiere Granite Hill Commons,ATN,Atelier Noir,NE-2,Northeast,US,USD,Open,Y,WEEK,2376.96,2376.96,2937.93,358.46,202.51,0.147436,0,,34,108,69.910588,22.008889,3.176471,0.024668,0.012444,-0.01193,161,0.21118,6,356.54,0.113868
2026-07-14,LB-006,106,Lumiere Liberty Wharf Outlets,BOT,Botanica,NE-2,Northeast,US,USD,Open,Y,NONE,3305.5,3305.5,3844.73,344.93,194.3,0.209455,0,,40,112,82.6375,29.513393,2.8,-0.0375,-0.0022,0.036675,252,0.15873,6,421.45,0.050313
2026-07-14,LB-007,107,Lumiere Magnolia Park,LUM,Lumière,SE-1,Southeast,US,USD,Open,Y,DAY,5087.2,5087.2,6376.68,1005.89,283.59,0.108371,4869.74,1.044655,70,229,72.674286,22.214847,3.271429,0.051531,-0.002466,-0.051351,293,0.238908,12,741.28,0.051286
2026-07-14,LB-008,108,Lumiere Coral Bay Galleria,LUM,Lumière,SE-1,Southeast,US,USD,Open,Y,DAY,7907.74,7907.74,9692.66,1327.47,457.45,0.020257,8280.77,0.954952,91,202,86.898242,39.147228,2.21978,-0.00222,-0.002166,0.000054,386,0.235751,16,1181.82,0.073695
2026-07-14,LB-009,109,Lumiere Palmetto Landing,ATN,Atelier Noir,SE-1,Southeast,US,USD,Open,Y,WEEK,5455.41,5455.41,6803.46,1013.15,334.9,-0.169011,0,,95,304,57.425368,17.945428,3.2,0.008219,0.005934,-0.002266,539,0.176252,15,732.17,0.143659
2026-07-14,LB-010,110,Lumiere Sunset Terrace,LUM,Lumière,SE-2,Southeast,US,USD,Open,Y,DAY,2966.65,2966.65,3682.28,509.32,206.31,-0.187715,3526.13,0.841333,50,123,59.333,24.119106,2.46,0.042083,-0.009013,-0.049033,313,0.159744,8,403.46,0.140323
